Round,steps,train_loss,epsilon
627,78500,0.3766200840473175,6.921063467427107
628,78625,0.17586065828800201,6.927501098161478
629,78750,0.09999001026153564,6.933938728895848
630,78875,0.016556888818740845,6.940376359630218
631,79000,0.33099496364593506,6.946813990364589
632,79125,0.11616700887680054,6.953251621098959
633,79250,0.025255370885133743,6.95968925183333
634,79375,0.09397242963314056,6.9661268825677
635,79500,0.055589884519577026,6.9725645133020695
636,79625,0.027096502482891083,6.979002144036441
637,79750,0.18280839920043945,6.985439774770811
638,79875,0.4646187722682953,6.99187740550518
639,80000,0.3454611897468567,6.998315036239552
640,80125,0.06110072135925293,7.004752666973921
641,80250,0.32266294956207275,7.011190297708291
642,80375,0.04843416437506676,7.017627928442662
643,80500,0.05713019147515297,7.024065559177032
644,80625,0.08734583109617233,7.030503189911403
645,80750,0.00351706868968904,7.036940820645773
646,80875,0.08885679394006729,7.043378451380143
647,81000,0.010065993294119835,7.049816082114514
648,81125,0.09314984083175659,7.056253712848884
649,81250,0.0282064750790596,7.0626913435832535
650,81375,0.3326145112514496,7.069128974317625
651,81500,0.20194074511528015,7.0755666050519945
652,81625,0.07191339135169983,7.082004235786366
653,81750,0.3408755958080292,7.088441866520736
654,81875,0.04772501438856125,7.094879497255105
655,82000,0.17388710379600525,7.101317127989477
656,82125,0.48299649357795715,7.107754758723846
657,82250,0.30850645899772644,7.114192389458216
658,82375,0.20225787162780762,7.120630020192587
659,82500,0.08427882194519043,7.127067650926957
660,82625,0.016518937423825264,7.133505281661327
661,82750,0.6107103824615479,7.139942912395698
662,82875,0.14033609628677368,7.146380543130068
663,83000,0.19812405109405518,7.152818173864439
664,83125,0.10700447112321854,7.159255804598809
665,83250,0.23440192639827728,7.1656934353331785
666,83375,0.05623213201761246,7.17213106606755
667,83500,0.3003191351890564,7.17856869680192
668,83625,1.9221816062927246,7.185006327536289
669,83750,0.03503143787384033,7.191443958270661
670,83875,0.3879387676715851,7.19788158900503
671,84000,0.10489723086357117,7.204319219739402
672,84125,0.10977263748645782,7.210756850473771
673,84250,0.053607407957315445,7.217194481208141
674,84375,0.09051962941884995,7.223632111942512
675,84500,1.867877721786499,7.230069742676882
676,84625,0.19695256650447845,7.236507373411252
677,84750,0.07690145075321198,7.242945004145623
678,84875,0.22062289714813232,7.249382634879993
679,85000,0.14041024446487427,7.255820265614364
680,85125,1.8903480768203735,7.262257896348734
681,85250,0.006901848129928112,7.2686955270831035
682,85375,0.0543481707572937,7.275133157817475
683,85500,0.09590615332126617,7.281570788551845
684,85625,0.025275995954871178,7.288008419286214
685,85750,0.10078481584787369,7.294446050020586
686,85875,0.02266102284193039,7.300883680754955
687,86000,0.10624322295188904,7.307321311489325
688,86125,0.05200966075062752,7.313758942223696
689,86250,2.193812608718872,7.320196572958066
690,86375,0.13564921915531158,7.3266342036924375
691,86500,0.0194016732275486,7.333071834426807
692,86625,0.047296471893787384,7.339509465161177
693,86750,0.008265063166618347,7.345947095895548
694,86875,0.1627683788537979,7.352384726629918
695,87000,0.10501310974359512,7.3588223573642875
696,87125,0.40464356541633606,7.365259988098659
697,87250,0.01257263869047165,7.3716976188330285
698,87375,0.12649419903755188,7.3781352495674
699,87500,0.044052302837371826,7.38457288030177
700,87625,0.6375077962875366,7.391010511036139
701,87750,0.07145219296216965,7.397448141770511
702,87875,0.03830387070775032,7.40388577250488
703,88000,0.05298367887735367,7.41032340323925
704,88125,0.24963310360908508,7.416761033973621
705,88250,0.13581280410289764,7.423198664707991
706,88375,0.11427992582321167,7.429636295442361
707,88500,0.03115868754684925,7.436073926176732
708,88625,0.28873488306999207,7.442511556911102
709,88750,0.2330670952796936,7.448949187645473
710,88875,0.01614927500486374,7.455386818379843
711,89000,0.05542748048901558,7.4618244491142125
712,89125,0.12309003621339798,7.468262079848584
713,89250,0.06607018411159515,7.474699710582954
714,89375,2.0200655460357666,7.481137341317323
715,89500,0.1196676716208458,7.487574972051695
716,89625,0.07853684574365616,7.494012602786064
717,89750,0.02912028692662716,7.500450233520436
718,89875,0.019633715972304344,7.506887864254805
719,90000,0.14473573863506317,7.513325494989175
720,90125,0.06413543224334717,7.519763125723546
721,90250,0.09428121149539948,7.526200756457916
722,90375,0.17308689653873444,7.532638387192286
723,90500,0.24216486513614655,7.539076017926657
724,90625,0.007011956535279751,7.545513648661027
725,90750,2.017697811126709,7.5519512793953965
726,90875,0.007901482284069061,7.558388910129768
727,91000,1.9273464679718018,7.5648265408641375
728,91125,0.07609247416257858,7.571264171598509
729,91250,0.00942160002887249,7.577701802332879
730,91375,0.313890665769577,7.584139433067248
731,91500,0.2419833242893219,7.59057706380162
732,91625,0.3852209448814392,7.597014694535989
733,91750,0.1636134535074234,7.603452325270359
734,91875,0.30689865350723267,7.60988995600473
735,92000,0.11402945965528488,7.6163275867391
736,92125,0.005755082704126835,7.622539526269563
737,92250,0.020644528791308403,7.627675072680164
738,92375,0.4335782825946808,7.632810619090765
739,92500,0.037414804100990295,7.637946165501366
740,92625,0.42635980248451233,7.643081711911966
741,92750,0.0818176120519638,7.648217258322568
742,92875,0.6918262839317322,7.653352804733168
743,93000,0.08060315251350403,7.6584883511437685
744,93125,0.000877040671184659,7.66362389755437
745,93250,0.005584385711699724,7.668759443964971
746,93375,0.20093342661857605,7.6738949903755715
747,93500,0.12198461592197418,7.679030536786172
748,93625,0.048834871500730515,7.684166083196773
749,93750,0.05169561505317688,7.689301629607375
750,93875,0.07716942578554153,7.694437176017975
751,94000,0.018159106373786926,7.6995727224285755
752,94125,0.3022651672363281,7.704708268839177
753,94250,0.007846646942198277,7.709843815249777
754,94375,0.02986302599310875,7.714979361660378
755,94500,0.1243802160024643,7.720114908070979
756,94625,0.03996562212705612,7.72525045448158
757,94750,0.39324358105659485,7.730386000892181
758,94875,0.04278765991330147,7.735521547302781
759,95000,0.018429771065711975,7.7406570937133825
760,95125,0.2873677909374237,7.745792640123984
761,95250,0.015430521219968796,7.750928186534584
762,95375,0.0031215299386531115,7.756063732945185
763,95500,0.05577654018998146,7.761199279355786
764,95625,1.8647619485855103,7.766334825766387
765,95750,0.0130525017157197,7.771470372176987
766,95875,0.07722341269254684,7.776605918587588
767,96000,0.37969958782196045,7.7817414649981895
768,96125,0.03583921492099762,7.78687701140879
769,96250,0.7732304334640503,7.79201255781939
770,96375,0.01283268816769123,7.797148104229992
771,96500,0.2620833218097687,7.802283650640593
772,96625,2.0524392127990723,7.8074191970511935
773,96750,0.036168139427900314,7.812554743461794
774,96875,0.037846457213163376,7.817690289872395
775,97000,1.9199693202972412,7.8228258362829965
776,97125,0.09733229875564575,7.827961382693597
777,97250,0.5634852051734924,7.833096929104197
778,97375,0.13874875009059906,7.838232475514799
779,97500,1.7377444505691528,7.8433680219254
780,97625,0.27579936385154724,7.848503568336
781,97750,0.009549183771014214,7.853639114746601
782,97875,0.45832371711730957,7.858774661157202
783,98000,0.04799869656562805,7.863910207567802
784,98125,1.8309025764465332,7.869045753978403
785,98250,1.8355159759521484,7.874181300389004
786,98375,0.07176048308610916,7.879316846799606
787,98500,1.8309857845306396,7.884452393210205
788,98625,0.04774431884288788,7.889587939620807
789,98750,2.025090456008911,7.894723486031408
790,98875,0.0923379510641098,7.899859032442009
791,99000,0.018170533701777458,7.904994578852609
792,99125,0.04233624041080475,7.91013012526321
793,99250,2.2626237869262695,7.9152656716738115
794,99375,0.002867464441806078,7.920401218084413
795,99500,0.07190460711717606,7.925536764495012
796,99625,0.16043832898139954,7.930672310905614
797,99750,0.38029372692108154,7.935807857316215
798,99875,0.2018606960773468,7.9409434037268145
799,100000,0.2826475203037262,7.946078950137416
800,100125,0.08904704451560974,7.951214496548017
801,100250,0.2783929705619812,7.9563500429586185
802,100375,0.05386234447360039,7.961485589369218
803,100500,0.009876892901957035,7.966621135779819
804,100625,0.12246482819318771,7.971756682190421
805,100750,0.13758617639541626,7.976892228601022
806,100875,0.22196802496910095,7.9820277750116215
807,101000,0.14018355309963226,7.987163321422223
808,101125,0.125435471534729,7.992298867832824
809,101250,0.6487478017807007,7.997434414243424
810,101375,0.04535195603966713,8.002569960654025
811,101500,0.07244470715522766,8.007705507064626
812,101625,1.650281310081482,8.012841053475228
813,101750,1.9531214237213135,8.017976599885827
814,101875,0.2642303705215454,8.023112146296429
815,102000,0.3901123106479645,8.02824769270703
816,102125,0.20124204456806183,8.033383239117631
817,102250,0.2601245939731598,8.03851878552823
818,102375,0.19692155718803406,8.043654331938832
819,102500,0.04924378916621208,8.048789878349433
820,102625,0.18036802113056183,8.053925424760035
821,102750,1.9337958097457886,8.059060971170634
822,102875,0.0034749244805425406,8.064196517581236
823,103000,0.24105969071388245,8.069332063991837
824,103125,0.13709977269172668,8.074467610402436
825,103250,0.23068265616893768,8.079603156813038
826,103375,0.31316298246383667,8.084738703223639
827,103500,0.5255317687988281,8.08987424963424
828,103625,0.19799092411994934,8.09500979604484
829,103750,0.01380949467420578,8.100145342455441
830,103875,1.8099696636199951,8.105280888866043
831,104000,0.24393120408058167,8.110416435276644
832,104125,0.09578853100538254,8.115551981687243
833,104250,1.8128395080566406,8.120687528097845
834,104375,0.12171459943056107,8.125823074508446
835,104500,0.3075973689556122,8.130958620919046
836,104625,0.6967226266860962,8.136094167329647
837,104750,0.28932881355285645,8.141229713740248
838,104875,0.6067374348640442,8.14636526015085
839,105000,0.12987111508846283,8.15150080656145
840,105125,0.15540288388729095,8.15663635297205
841,105250,0.06515807658433914,8.161771899382652
842,105375,0.06455930322408676,8.166907445793253
843,105500,0.012069792486727238,8.172042992203853
844,105625,0.052583739161491394,8.177178538614454
845,105750,0.2120477855205536,8.182314085025055
846,105875,0.18632563948631287,8.187449631435655
847,106000,0.002701619639992714,8.192585177846256
848,106125,0.1323668360710144,8.197720724256857
849,106250,0.1922685205936432,8.202856270667459
850,106375,0.1008257046341896,8.207991817078058
851,106500,0.17271549999713898,8.21312736348866
852,106625,0.09975021332502365,8.218262909899261
853,106750,0.0705932006239891,8.223398456309862
854,106875,0.01973552256822586,8.228534002720462
855,107000,0.07613386958837509,8.233669549131063
856,107125,0.5378913879394531,8.238805095541665
857,107250,0.10413901507854462,8.243940641952266
858,107375,0.2104179710149765,8.249076188362865
859,107500,0.05816885083913803,8.254211734773467
860,107625,0.20210736989974976,8.259347281184068
861,107750,0.20957404375076294,8.264482827594668
862,107875,0.177481546998024,8.269618374005269
863,108000,0.4187973737716675,8.27475392041587
864,108125,0.29925087094306946,8.279889466826472
865,108250,0.3441714644432068,8.285025013237071
866,108375,0.021128453314304352,8.290160559647672
867,108500,0.2090570479631424,8.295296106058274
868,108625,0.12346189469099045,8.300431652468875
869,108750,0.16780874133110046,8.305567198879475
870,108875,0.07635084539651871,8.310702745290076
871,109000,0.2334117293357849,8.315838291700677
872,109125,0.2726060450077057,8.320973838111277
873,109250,0.08850091695785522,8.326109384521878
874,109375,0.17189176380634308,8.33124493093248
875,109500,0.1709255576133728,8.33638047734308
876,109625,0.3783547282218933,8.34151602375368
877,109750,0.07623761892318726,8.346651570164282
878,109875,0.1127837598323822,8.351787116574883
879,110000,0.1509833186864853,8.356922662985484
880,110125,1.8676066398620605,8.362058209396084
881,110250,0.28014126420021057,8.367193755806685
882,110375,1.8599079847335815,8.372329302217286
883,110500,0.041714802384376526,8.377464848627886
884,110625,0.00671346765011549,8.382600395038487
885,110750,0.22470608353614807,8.387735941449089
886,110875,0.023593591526150703,8.39287148785969
887,111000,0.330592542886734,8.39800703427029
888,111125,0.23217333853244781,8.40314258068089
889,111250,2.0687522888183594,8.408278127091492
890,111375,0.18253770470619202,8.413413673502093
891,111500,0.004083266481757164,8.418549219912693
892,111625,0.038884636014699936,8.423684766323294
893,111750,1.9605395793914795,8.428820312733896
894,111875,0.5786597728729248,8.433955859144497
895,112000,0.06273836642503738,8.439091405555097
896,112125,0.08242394030094147,8.444226951965698
897,112250,0.19727003574371338,8.4493624983763
898,112375,0.21239030361175537,8.454498044786899
899,112500,0.18688401579856873,8.4596335911975
900,112625,0.10311076790094376,8.464769137608101
901,112750,0.3959323763847351,8.469904684018703
902,112875,0.40614238381385803,8.475040230429302
903,113000,0.010569881647825241,8.480175776839904
904,113125,0.061722658574581146,8.485311323250505
905,113250,0.2632579803466797,8.490446869661106
906,113375,0.19566717743873596,8.495582416071706
907,113500,0.04116028547286987,8.500717962482307
908,113625,0.05512154847383499,8.505853508892908
909,113750,0.027757365256547928,8.510989055303508
910,113875,0.1651349663734436,8.51612460171411
911,114000,0.03744945675134659,8.52126014812471
912,114125,0.34187066555023193,8.526395694535312
913,114250,0.41442224383354187,8.531531240945911
914,114375,0.031971730291843414,8.536666787356513
915,114500,0.13746802508831024,8.541802333767114
916,114625,0.16224351525306702,8.546937880177715
917,114750,0.17887112498283386,8.552073426588315
918,114875,0.2930609881877899,8.557208972998916
919,115000,0.1695353388786316,8.562344519409518
920,115125,0.2761838734149933,8.567480065820117
921,115250,0.057406533509492874,8.572615612230718
922,115375,0.06994210928678513,8.57775115864132
923,115500,0.003682985669001937,8.582886705051921
924,115625,1.9325755834579468,8.58802225146252
925,115750,0.0707591250538826,8.593157797873122
926,115875,0.38596460223197937,8.598293344283723
927,116000,0.12867143750190735,8.603428890694325
928,116125,0.2562192678451538,8.608564437104924
929,116250,0.4814252555370331,8.613699983515525
930,116375,0.07979166507720947,8.618835529926127
931,116500,0.0424346849322319,8.623971076336728
932,116625,1.9332865476608276,8.629106622747328
933,116750,1.9575271606445312,8.634242169157929
934,116875,1.9327704906463623,8.63937771556853
935,117000,0.04099659621715546,8.64451326197913
936,117125,2.0101068019866943,8.649648808389731
937,117250,0.009917804971337318,8.654784354800332
938,117375,0.031131912022829056,8.659919901210934
939,117500,0.15210087597370148,8.665055447621533
940,117625,0.04476160183548927,8.670190994032135
941,117750,0.12053798884153366,8.675326540442736
942,117875,0.10858949273824692,8.680462086853337
943,118000,0.00899164192378521,8.685597633263937
944,118125,0.29642680287361145,8.690733179674538
945,118250,0.17094294726848602,8.69586872608514
946,118375,0.07543361932039261,8.701004272495739
947,118500,0.012234979309141636,8.70613981890634
948,118625,0.13851918280124664,8.711275365316942
949,118750,0.1527557671070099,8.716410911727543
950,118875,0.08464705944061279,8.721546458138143
951,119000,0.09416690468788147,8.726682004548744
952,119125,0.09763550013303757,8.731817550959345
953,119250,0.46057599782943726,8.736953097369947
954,119375,0.4465627074241638,8.742088643780546
955,119500,0.011244171299040318,8.747224190191147
956,119625,0.048756442964076996,8.752359736601749
957,119750,0.09099826961755753,8.757495283012348
958,119875,0.22983340919017792,8.76263082942295
959,120000,0.07524052262306213,8.767766375833551
960,120125,0.005430261604487896,8.772901922244152
961,120250,0.13316883146762848,8.778037468654752
962,120375,0.20961248874664307,8.783173015065353
963,120500,0.1412130892276764,8.788308561475954
964,120625,0.04664471745491028,8.793444107886556
965,120750,0.06657703965902328,8.798579654297155
966,120875,0.9293724298477173,8.803715200707757
967,121000,0.22718007862567902,8.808850747118358
968,121125,0.2788027822971344,8.81398629352896
969,121250,0.20925676822662354,8.819121839939559
970,121375,0.20718859136104584,8.82425738635016
971,121500,0.03881347179412842,8.829392932760761
972,121625,0.26450613141059875,8.834528479171361
973,121750,0.007165767252445221,8.839664025581962
974,121875,0.024475332349538803,8.844799571992564
975,122000,0.031163053587079048,8.849935118403165
976,122125,0.014167838729918003,8.855070664813764
977,122250,0.1604246199131012,8.860206211224366
978,122375,0.14244414865970612,8.865341757634967
979,122500,0.11582085490226746,8.870477304045568
980,122625,0.06669434159994125,8.875612850456168
981,122750,0.009810860268771648,8.88074839686677
982,122875,0.0473514050245285,8.88588394327737
983,123000,0.14256320893764496,8.89101948968797
984,123125,0.1212272047996521,8.896155036098572
985,123250,0.1271716207265854,8.901290582509173
986,123375,0.31060582399368286,8.906426128919774
987,123500,0.07293890416622162,8.911561675330374
988,123625,0.01562923565506935,8.916697221740975
989,123750,0.12243691831827164,8.921832768151576
990,123875,0.021593108773231506,8.926968314562178
991,124000,1.8542568683624268,8.932103860972777
992,124125,0.19122986495494843,8.937239407383379
993,124250,0.0011013211915269494,8.94237495379398
994,124375,0.07407940179109573,8.947510500204581
995,124500,1.633039116859436,8.95264604661518
996,124625,0.008459777571260929,8.957781593025782
997,124750,0.030944855883717537,8.962917139436383
998,124875,0.01254327967762947,8.968052685846983
999,125000,2.255396842956543,8.973188232257584
Round,steps,train_loss,epsilon
0,125,0.710497260093689,0.39772174013986206
1,250,0.7102913856506348,0.446566951038202
2,375,0.7113277912139893,0.495412161936542
3,500,0.7114332914352417,0.544257372834882
4,625,0.7052412033081055,0.5914892040159403
5,750,0.7136884927749634,0.6378312606630645
6,875,0.7111455202102661,0.6841733173101886
7,1000,0.7111600637435913,0.729561560886375
8,1125,0.7107104063034058,0.7722487983679105
9,1250,0.7106883525848389,0.8128963776039844
10,1375,0.7106358408927917,0.8515446177965837
11,1500,0.7105732560157776,0.888515028254804
12,1625,0.7105156779289246,0.9241078181111428
13,1750,0.7115724086761475,0.9582926327576082
14,1875,0.7047245502471924,0.991256256954453
15,2000,0.7121727466583252,1.0233270277830586
16,2125,0.7089657783508301,1.054577792403107
17,2250,0.7097617983818054,1.0846004925651576
18,2375,0.7105847597122192,1.114388272650039
19,2500,0.7071870565414429,1.1427431147238036
20,2625,0.7102935314178467,1.1710979567975683
21,2750,0.7052649855613708,1.1982016952611285
22,2875,0.708218514919281,1.2251225247946003
23,3000,0.7076334953308105,1.2515094618348055
24,3125,0.70887291431427,1.2770053989830839
25,3250,0.7067487835884094,1.3025013361313622
26,3375,0.7095338106155396,1.3273918519808854
27,3500,0.7074335813522339,1.3514718868800242
28,3625,0.7075486779212952,1.3755519217791634
29,3750,0.7091836333274841,1.3996319566783024
30,3875,0.706337571144104,1.4224207173463317
31,4000,0.7088603973388672,1.4450937133394186
32,4125,0.7043112516403198,1.4677667093325053
33,4250,0.7047770023345947,1.4904397053255924
34,4375,0.708444356918335,1.5121427502218214
35,4500,0.7029910087585449,1.5334174469615491
36,4625,0.7062466740608215,1.554692143701277
37,4750,0.7036190629005432,1.575966840441005
38,4875,0.706141471862793,1.5972415371807327
39,5000,0.7058908343315125,1.6177524763093645
40,5125,0.7042199373245239,1.6376374927439374
41,5250,0.7041531801223755,1.6575225091785104
42,5375,0.7066443562507629,1.6774075256130834
43,5500,0.7076297998428345,1.6972925420476566
44,5625,0.7030086517333984,1.7171775584822293
45,5750,0.7045367956161499,1.7367861645911544
46,5875,0.7054835557937622,1.7552900018398412
47,6000,0.7062629461288452,1.773793839088528
48,6125,0.7040666341781616,1.7922976763372152
49,6250,0.7056158781051636,1.810801513585902
50,6375,0.7054568529129028,1.829305350834589
51,6500,0.705483078956604,1.8478091880832759
52,6625,0.7034807205200195,1.8663130253319626
53,6750,0.7044132947921753,1.8844868381197415
54,6875,0.7043939828872681,1.9016178822439185
55,7000,0.7032438516616821,1.9187489263680955
56,7125,0.7054874300956726,1.9358799704922725
57,7250,0.7039932012557983,1.9530110146164494
58,7375,0.7040783166885376,1.9701420587406262
59,7500,0.7025774717330933,1.9872731028648034
60,7625,0.7036981582641602,2.00440414698898
61,7750,0.7051863074302673,2.0215351911131574
62,7875,0.7043102979660034,2.038666235237334
63,8000,0.7035912275314331,2.055687166930137
64,8125,0.7015094757080078,2.0714536916052246
65,8250,0.7021826505661011,2.0872202162803113
66,8375,0.7027312517166138,2.1029867409553984
67,8500,0.7042496204376221,2.1187532656304855
68,8625,0.7013026475906372,2.1345197903055726
69,8750,0.7047023177146912,2.1502863149806597
70,8875,0.70182865858078,2.1660528396557464
71,9000,0.7014783620834351,2.181819364330834
72,9125,0.7025952935218811,2.1975858890059206
73,9250,0.7036161422729492,2.213352413681008
74,9375,0.7038984298706055,2.2291189383560948
75,9500,0.7030648589134216,2.244885463031182
76,9625,0.7033617496490479,2.260651987706269
77,9750,0.7024797201156616,2.275285735777346
78,9875,0.7020217180252075,2.2896959048706833
79,10000,0.7022355794906616,2.3041060739640207
80,10125,0.7024559378623962,2.318516243057358
81,10250,0.7012088298797607,2.332926412150696
82,10375,0.7023231983184814,2.347336581244033
83,10500,0.7016741037368774,2.361746750337371
84,10625,0.6996481418609619,2.3761569194307084
85,10750,0.7015140056610107,2.3905670885240458
86,10875,0.7012304067611694,2.404977257617383
87,11000,0.7015067934989929,2.4193874267107205
88,11125,0.7001029849052429,2.433797595804058
89,11250,0.7014517188072205,2.4482077648973957
90,11375,0.701845645904541,2.462617933990733
91,11500,0.7005859613418579,2.477028103084071
92,11625,0.7009888887405396,2.491438272177408
93,11750,0.6993220448493958,2.5058484412707456
94,11875,0.6997728943824768,2.5200915961885877
95,12000,0.7012082934379578,2.5331534662479176
96,12125,0.7002416849136353,2.5462153363072475
97,12250,0.701040506362915,2.5592772063665774
98,12375,0.6999315023422241,2.5723390764259073
99,12500,0.7000701427459717,2.585400946485237
100,12625,0.7012125253677368,2.598462816544567
101,12750,0.7010159492492676,2.611524686603897
102,12875,0.6999253630638123,2.624586556663227
103,13000,0.6977711915969849,2.637648426722557
104,13125,0.6986125707626343,2.6507102967818867
105,13250,0.7003710269927979,2.6637721668412166
106,13375,0.6975862979888916,2.6768340369005466
107,13500,0.6988826394081116,2.6898959069598765
108,13625,0.6977022886276245,2.7029577770192064
109,13750,0.6991130709648132,2.7160196470785363
110,13875,0.6985706686973572,2.729081517137866
111,14000,0.698163628578186,2.742143387197196
112,14125,0.6976010799407959,2.755205257256526
113,14250,0.6983808875083923,2.768267127315856
114,14375,0.698168158531189,2.781328997375186
115,14500,0.6983664035797119,2.7943908674345153
116,14625,0.6978036165237427,2.807452737493845
117,14750,0.6976271867752075,2.820514607553175
118,14875,0.6987510919570923,2.833576477612505
119,15000,0.6977725028991699,2.8456984019532445
120,15125,0.6975682973861694,2.8574199246101775
121,15250,0.6969481110572815,2.8691414472671104
122,15375,0.6968340873718262,2.880862969924044
123,15500,0.697573184967041,2.8925844925809763
124,15625,0.6965171694755554,2.9043060152379097
125,15750,0.6974959373474121,2.9160275378948426
126,15875,0.697005569934845,2.9277490605517755
127,16000,0.6964710354804993,2.939470583208709
128,16125,0.6968182921409607,2.951192105865642
129,16250,0.6965970993041992,2.962913628522575
130,16375,0.6962218284606934,2.974635151179508
131,16500,0.6967054605484009,2.9863566738364407
132,16625,0.6964731812477112,2.998078196493374
133,16750,0.6960170269012451,3.009799719150307
134,16875,0.6954607963562012,3.02152124180724
135,17000,0.6960325241088867,3.0332427644641733
136,17125,0.6962752342224121,3.0449642871211062
137,17250,0.6953884363174438,3.056685809778039
138,17375,0.6951709985733032,3.0684073324349725
139,17500,0.695568323135376,3.080128855091905
140,17625,0.6953093409538269,3.0918503777488384
141,17750,0.6953084468841553,3.1035719004057714
142,17875,0.6948832273483276,3.1152934230627043
143,18000,0.6950525045394897,3.1270149457196377
144,18125,0.6948822736740112,3.1387364683765706
145,18250,0.6947236061096191,3.1504579910335035
146,18375,0.6946977972984314,3.162179513690437
147,18500,0.6947947144508362,3.1739010363473694
148,18625,0.6944016218185425,3.185622559004303
149,18750,0.6941806674003601,3.1973440816612357
150,18875,0.6943861246109009,3.2090656043181687
151,19000,0.6942160129547119,3.220787126975102
152,19125,0.6943173408508301,3.232508649632035
153,19250,0.6942737102508545,3.244230172288968
154,19375,0.6941249966621399,3.2550024031966527
155,19500,0.694047749042511,3.265391427489193
156,19625,0.6939284801483154,3.2757804517817335
157,19750,0.6937457323074341,3.286169476074274
158,19875,0.6933552026748657,3.2965585003668143
159,20000,0.6938251256942749,3.3069475246593547
160,20125,0.693137526512146,3.317336548951895
161,20250,0.6931235790252686,3.3277255732444355
162,20375,0.6932140588760376,3.338114597536976
163,20500,0.6932313442230225,3.3485036218295163
164,20625,0.6930614113807678,3.3588926461220567
165,20750,0.6932698488235474,3.369281670414597
166,20875,0.6928445100784302,3.3796706947071375
167,21000,0.6929609179496765,3.390059718999678
168,21125,0.6923367977142334,3.4004487432922184
169,21250,0.6925194263458252,3.4108377675847588
170,21375,0.6922135353088379,3.421226791877299
171,21500,0.6919724941253662,3.4316158161698396
172,21625,0.6919302940368652,3.44200484046238
173,21750,0.6932227611541748,3.4523938647549204
174,21875,0.6922914385795593,3.462782889047461
175,22000,0.692467212677002,3.473171913340001
176,22125,0.6915212273597717,3.4835609376325416
177,22250,0.6917986273765564,3.493949961925082
178,22375,0.691752552986145,3.5043389862176224
179,22500,0.6911593675613403,3.514728010510163
180,22625,0.6918026208877563,3.525117034802703
181,22750,0.6915992498397827,3.5355060590952436
182,22875,0.6912823915481567,3.545895083387784
183,23000,0.6914047002792358,3.5562841076803244
184,23125,0.6917998790740967,3.566673131972865
185,23250,0.6913551688194275,3.5770621562654052
186,23375,0.6912486553192139,3.5874511805579457
187,23500,0.6906154155731201,3.597840204850486
188,23625,0.6918376088142395,3.6082292291430265
189,23750,0.6905425786972046,3.618618253435567
190,23875,0.6902874708175659,3.6290072777281073
191,24000,0.690771222114563,3.6393963020206477
192,24125,0.6898461580276489,3.649785326313188
193,24250,0.6891456842422485,3.6601743506057285
194,24375,0.6911026239395142,3.670563374898269
195,24500,0.6893864274024963,3.6809523991908093
196,24625,0.6915119290351868,3.6913414234833497
197,24750,0.6901811361312866,3.70173044777589
198,24875,0.6894692182540894,3.7121194720684305
199,25000,0.6896045804023743,3.722508496360971
200,25125,0.6894737482070923,3.7328975206535113
201,25250,0.6886863708496094,3.7432865449460517
202,25375,0.6898787021636963,3.753675569238592
203,25500,0.6897555589675903,3.7640645935311325
204,25625,0.6891492605209351,3.774453617823673
205,25750,0.6886410117149353,3.7848426421162134
206,25875,0.6904697418212891,3.795125756742836
207,26000,0.6889946460723877,3.804190031360781
208,26125,0.6890749335289001,3.8132543059787247
209,26250,0.6887733936309814,3.822318580596669
210,26375,0.688120424747467,3.8313828552146134
211,26500,0.6886248588562012,3.8404471298325578
212,26625,0.6892153024673462,3.849511404450502
213,26750,0.6897775530815125,3.858575679068446
214,26875,0.6883653402328491,3.867639953686391
215,27000,0.6877454519271851,3.8767042283043347
216,27125,0.6881741285324097,3.885768502922279
217,27250,0.6872700452804565,3.8948327775402234
218,27375,0.6863303184509277,3.9038970521581677
219,27500,0.6865896582603455,3.912961326776112
220,27625,0.6868976354598999,3.922025601394056
221,27750,0.6869916915893555,3.9310898760120008
222,27875,0.6850511431694031,3.9401541506299447
223,28000,0.6867467761039734,3.9492184252478886
224,28125,0.6854594945907593,3.9582826998658334
225,28250,0.6844803690910339,3.9673469744837773
226,28375,0.6863512992858887,3.976411249101722
227,28500,0.6852390766143799,3.985475523719666
228,28625,0.68601393699646,3.9945397983376107
229,28750,0.6847192049026489,4.003604072955555
230,28875,0.6846429705619812,4.0126683475734986
231,29000,0.6851306557655334,4.021732622191443
232,29125,0.6873143911361694,4.030796896809387
233,29250,0.6850544214248657,4.039861171427332
234,29375,0.6863002777099609,4.048925446045276
235,29500,0.6854445934295654,4.057989720663221
236,29625,0.6845346689224243,4.067053995281165
237,29750,0.688173770904541,4.0761182698991085
238,29875,0.6863588094711304,4.085182544517053
239,30000,0.6841504573822021,4.094246819134997
240,30125,0.6840424537658691,4.103311093752942
241,30250,0.6848239898681641,4.112375368370886
242,30375,0.684662938117981,4.12143964298883
243,30500,0.6844533681869507,4.130503917606775
244,30625,0.6844195127487183,4.1395681922247185
245,30750,0.6826045513153076,4.148632466842663
246,30875,0.685793936252594,4.157696741460607
247,31000,0.6838675141334534,4.166761016078552
248,31125,0.6849347949028015,4.175825290696496
249,31250,0.6830019950866699,4.18488956531444
250,31375,0.6829925179481506,4.193953839932385
251,31500,0.6842663288116455,4.2030181145503285
252,31625,0.6846693754196167,4.212082389168273
253,31750,0.6819267868995667,4.221146663786217
254,31875,0.684105634689331,4.230210938404162
255,32000,0.6804744005203247,4.239275213022106
